,,,,,,,,,,ESTADÍSTICA AGRÍCOLA EN DISTRITOS DE RIEGO
,,,,,,,,,,AÑO AGRÍCOLA 2010-2011
,,,,,,,,,,
DISTRITO,,CICLO,MODALIDAD,CULTIVO,SUP SEMBRADA,SUP COSECHADA,REND,PRODUCCIÓN,PMR,VALOR DE PROD
,,,,,ha,ha,ton/ha,ton,$/ton,$
,,,,Soya,216,216,"2,2",473,6.200,2.933.096
,,Perennes,Riego,Caña de Azúcar,373,373,"99,2",37.018,800,29.614.400
,,,,Naranja,103,103,"16,0",1.643,1.032,1.696.290
,,,,Otros Industriales,48,0,"0,0",0,0,0
,,,,Papayo,37,37,"27,2",1.008,7.982,8.046.000
,,,,Sábila (Aloe),386,386,"50,0",19.285,596,11.496.000
,,,,Zacate carretero,11.867,11.867,"14,7",174.213,1.232,214.704.773
,,,Temporal,Caña de Azúcar,40,40,"100,0",4.000,800,3.200.000
,,Segundos Cultivos,Riego,Cebolla,30,30,"32,0",960,5.000,4.800.000
,,,,Chile,203,203,"59,5",12.097,4.880,59.037.000
,,,,Jitomate (tomate rojo),21,21,"15,0",315,5.000,1.575.000
,,,,Maíz grano,65,65,"3,5",229,4.000,915.600
,,,,Sorgo Grano,176,176,"2,6",449,3.641,1.636.395
,,,,Soya,6.249,6.249,"2,1",13.368,6.200,82.881.873
,,,Temporal,Maíz grano,243,243,"3,5",852,4.000,3.406.200
,,,,Sorgo Grano,389,389,"2,5",984,3.287,3.234.040
,,,,Soya,2.857,2.857,"2,1",6.138,6.200,38.056.890
Total 092A,,,,,39.566,39.503,"9,0",355.873,2.275,809.435.347
092B,"Rio Panuco, Unidad Chicayán.",Otoño-Invierno,Riego,Maíz Forrajero,50,50,"2,0",100,2.500,250.000
,,,,Sorgo Forrajero,200,200,"2,1",420,2.500,1.050.000
,,,Temporal,Maíz Forrajero,100,100,"0,7",70,2.500,174.500
,,,,Sorgo Forrajero,300,300,"0,7",218,2.500,544.500
,,Perennes,Riego,Caña de Azúcar,5.630,5.630,"79,1",445.213,776,345.658.140
,,,,Estrella (Zacate),1.674,1.674,"34,6",57.839,85,4.932.700
,,,Temporal,Caña de Azúcar,1.220,1.220,"37,8",46.167,777,35.857.150
,,,,Estrella (Zacate),11.426,11.426,"13,4",152.748,86,13.167.550
Total 092B,,,,,20.600,20.600,"34,1",702.775,571,401.634.540
092C,"Rio Panuco, Unidad Pujal Coy.",Otoño-Invierno,Riego,Calabaza,108,108,"8,0",866,15.500,13.416.800
,,,,Cebolla,328,328,"25,0",8.188,3.920,32.095.000
,,,,Chile,141,141,"28,0",3.934,5.500,21.637.000
,,,,Frijol (Alubia),295,295,"1,3",389,11.000,4.275.260
,,,,Girasol,224,224,"1,4",313,5.500,1.720.950
,,,,Jitomate (tomate rojo),184,184,"35,0",6.451,8.000,51.604.001
,,,,Maíz grano,3.002,3.002,"3,9",11.572,4.232,48.972.492
,,,,Melón,39,39,"21,1",813,6.378,5.187.865
,,,,Otros Cultivos,16,16,"4,5",72,5.000,360.000
,,,,Pepino,8,8,"18,0",144,4.000,576.000
,,,,Sandía,476,476,"48,0",22.858,3.072,70.218.549
,,,,Sorgo Forrajero,47,47,"40,0",1.880,550,1.034.000
,,,,Sorgo Grano,9.540,9.540,"4,2",40.449,3.325,134.493.191
,,,Temporal,Cártamo (Alazor),241,194,"0,7",136,4.500,611.100
,,,,Frijol (Alubia),1.115,988,"0,5",494,11.000,5.432.900
,,Primavera-Verano,Temporal,Maíz grano,55,55,"2,2",121,5.500,665.500
,,,,Sorgo Grano,1.353,1.330,"2,8",3.724,4.200,15.640.800
,,,,Soya,3.542,3.515,"0,9",3.164,6.000,18.981.000
,,Perennes,Riego,Caña de Azúcar,763,693,"83,0",57.511,740,42.557.920
,,,,Estrella (Zacate),8.518,8.518,"25,0",212.945,850,181.003.256
,,,,Naranja,101,101,"22,4",2.268,1.300,2.948.400
,,,,Papayo,45,45,"60,0",2.700,4.000,10.800.000
,,,,Sábila (Aloe),114,114,"40,0",4.560,900,4.104.000
,,,Temporal,Caña de Azúcar,464,450,"63,0",28.350,740,20.979.000
,,,,Naranja,9,5,"12,0",60,1.300,78.000
,,,,Sábila (Aloe),80,55,"25,0",1.375,900,1.237.500
,,,,Zacate carretero,38.158,37.861,"17,5",661.463,850,562.243.879
,,Segundos Cultivos,Riego,Cebolla,1,1,"20,0",26,4.000,104.000
,,,,Chile,120,120,"28,0",3.374,5.000,16.870.000
,,,,Frijol (Alubia),5,5,"1,5",7,8.000,54.000
,,,,Jitomate (tomate rojo),99,99,"38,0",3.743,6.000,22.458.000
,,,,Maíz grano,27,27,"3,9",104,5.500,573.650
,,,,Otros Cultivos,2,2,"6,0",12,4.100,49.200
,,,,Sorgo Forrajero,5,5,"37,0",185,550,101.750
,,,,Sorgo Grano,150,150,"3,9",590,4.200,2.478.840
,,,,Soya,3.254,3.254,"1,7",5.520,6.000,33.119.097
,,,Temporal,Maíz grano,133,128,"2,2",282,5.500,1.553.200
,,,,Sorgo Grano,2.245,2.220,"3,0",6.639,4.200,27.883.085
,,,,Soya,9.711,9.653,"0,9",8.688,6.000,52.125.118
Total 092C,,,,,84.716,83.994,"13,2",1.105.967,1.275,1.410.244.303
093,"Tomatlan, Jal.",Otoño-Invierno,Riego,Arróz,475,475,"3,8",1.805,3.727,6.727.235
,,,,Calabaza,12,12,"6,0",72,3.000,216.000
,,,,Chile,39,39,"19,0",741,3.000,2.223.000
,,,,Maíz grano,95,93,"4,0",369,2.900,1.069.210
,,,,Melón,24,24,"31,0",744,1.200,892.800
,,,,Pepino,4,0,"0,0",0,0,0
,,,,Sandía,93,93,"44,1",4.099,800,3.279.200
,,,,Sorgo Forrajero,46,46,"20,0",920,555,510.720
,,,,Tomate de cáscara (Tomatillo),100,99,"9,2",906,2.100,1.902.600
,,Primavera-Verano,Riego,Arróz,614,614,"4,3",2.659,3.410,9.065.894
,,,,Chile,15,15,"19,0",285,3.000,855.000
,,,,Maíz grano,14,10,"3,8",38,3.000,114.000
,,,,Sorgo Forrajero,12,12,"25,0",300,520,156.000
,,Perennes,Riego,Caña de Azúcar,147,142,"100,0",14.200,1.000,14.200.000
,,,,Estrella (Zacate),7.738,7.738,"24,1",186.495,520,96.977.400
,,,,Limón,142,142,"9,4",1.330,3.483,4.632.000
,,,,Litchi,15,0,"0,0",0,0,0
,,,,Mango,229,214,"17,2",3.690,1.559,5.753.880
,,,,Nanche,20,20,"3,7",74,2.350,173.900
,,,,Papayo,333,291,"37,1",10.809,2.470,26.703.300
,,,,Piña,185,128,"49,1",6.280,3.608,22.656.000
,,,,Plátano,632,619,"62,0",38.378,2.000,76.756.000
,,,,Tamarindo,10,10,"5,5",55,2.345,129.000
,,,,Yaca (Parapén/Arbol del pan),21,18,"16,0",288,2.000,576.000
,,Segundos Cultivos,Riego,Arróz,56,56,"4,4",247,3.500,864.360
,,,,Maíz grano,39,39,"3,6",141,2.710,380.814
,,,,Sorgo Forrajero,11,11,"23,7",261,547,142.736
,,,,Tomate de cáscara (Tomatillo),24,18,"5,0",90,2.300,207.000
Total 093,,,,,11.145,10.978,"25,1",275.275,1.007,277.164.049
094,"Jalisco Sur, Jal.",Otoño-Invierno,Riego,Avena Forrajera,18,18,"20,8",365,496,181.198
,,,,Jitomate invernadero,0,0,"138,0",35,12.000,414.000
,,,,Maíz Elotero,431,431,"32,1",13.834,786,10.877.221
,,,,Melón,20,20,"22,0",440,3.400,1.496.000
,,,,Otras Hortalizas,17,17,"18,4",320,3.548,1.134.325
,,,,Pepino,41,41,"25,2",1.027,3.641,3.739.790
,,,,Sandía,15,15,"42,9",635,1.986,1.261.998
,,,,Sorgo Grano,38,38,"6,9",261,2.700,704.214
,,,,Tomate de cáscara (Tomatillo),9,9,"16,2",141,3.686,519.674
,,Primavera-Verano,Riego,Cacahuate,1,1,"1,0",1,22.000,13.200
,,,,Chile,59,59,"27,1",1.595,4.540,7.243.158
,,,,Jitomate (tomate rojo),7,7,"39,4",294,3.257,958.148
,,,,Jitomate invernadero,1,1,"125,0",63,3.260,203.750
,,,,Maíz Elotero,396,396,"38,9",15.426,921,14.208.724
,,,,Otras Hortalizas,2,2,"24,7",60,2.668,160.422
,,,,Pepino,38,38,"16,8",637,2.262,1.441.194
,,,,Sorgo Grano,3,3,"3,3",10,2.772,27.692
,,,,Tomate de cáscara (Tomatillo),3,3,"12,0",30,2.500,75.300
,,,Temporal,Cacahuate,0,0,"1,0",0,22.000,8.800
,,,,Jitomate (tomate rojo),9,9,"28,0",252,3.257,820.799
,,,,Maíz grano,1.155,1.155,"8,1",9.376,5.034,47.202.845
,,,,Otras Hortalizas,1,1,"18,0",18,2.668,48.032
,,,,Sorgo Grano,198,198,"6,6",1.304,4.115,5.366.119
,,Perennes,Riego,Agave (Maguey),7,0,"0,0",0,0,0
,,,,Alfalfa,100,100,"38,7",3.852,1.940,7.473.625
,,,,Caña de Azúcar,10.605,9.497,"94,0",892.894,692,618.035.475
,,,,Limón,159,159,"17,5",2.771,1.880,5.210.954
,,,,Otros Cultivos,1,1,"8,0",4,8.000,32.000
,,,,Otros Forrajes,116,116,"19,9",2.307,409,944.646
,,,,Otros Frutales,9,9,"16,2",141,2.755,388.421
,,,Temporal,Alfalfa,155,155,"25,0",3.870,969,3.750.447
,,,,Zacate carretero,611,611,"10,2",6.232,235,1.464.567
Total 094,,,,,14.222,13.107,"73,1",958.196,767,735.406.738
095,"Atoyac, Gro.",Otoño-Invierno,Riego,Frijol (Alubia),37,37,"0,8",30,12.000,355.200
,,,,Maíz Asociado,136,136,"2,3",313,3.500,1.094.800
,,,,Otros Cultivos,6,6,"11,0",66,2.600,171.600
,,Primavera-Verano,Riego,Frijol (Alubia),10,10,"0,8",8,12.000,96.000
,,,,Maíz Asociado,32,32,"2,3",74,3.500,257.600
,,,,Otros Cultivos,11,11,"11,0",121,2.600,314.600
,,Perennes,Riego,Cocotero,138,138,"2,8",386,5.200,2.009.280
,,,,Estrella (Zacate),819,819,"28,0",22.932,230,5.274.360
,,,,Mango,1.060,1.060,"20,0",21.200,2.000,42.400.000
,,,,Otros Cultivos,5,5,"10,0",50,2.500,125.000
,,,,Plátano Asociado,90,90,"14,0",1.260,1.300,1.638.000
Total 095,,,,,2.344,2.344,"19,8",46.439,1.157,53.736.440
096,"Arroyozarco, Mex.",Primavera-Verano,Riego,Maíz grano,5.085,5.085,"1,9",9.662,4.600,44.444.998
,,Perennes,Riego,Jitomate invernadero,2,2,"350,0",700,5.000,3.500.000
,,,,Rye Grass (Zacate ballico),990,990,"60,0",59.400,700,41.580.000
Total 096,,,,,6.077,6.077,"11,5",69.762,1.283,89.524.998
097,"Lazaro Cardenas, Mich.",Otoño-Invierno,Riego,Ajonjolí (sésamo),40,40,"2,4",98,4.000,390.400
,,,,Arróz,94,94,"6,6",617,3.447,2.127.100
,,,,Camote,17,17,"45,0",765,2.500,1.912.500
,,,,Cebolla,2,2,"22,0",44,2.500,110.000
,,,,Chile,7,7,"4,0",28,3.943,110.400
,,,,Frijol (Alubia),75,75,"2,0",150,8.053,1.208.000
,,,,Jitomate (tomate rojo),436,436,"12,0",5.236,5.291,27.704.800
,,,,Maíz Elotero,97,97,"10,0",970,1.200,1.164.000
,,,,Maíz grano,1.482,1.482,"3,7",5.476,2.907,15.919.300
,,,,Melón,48,48,"16,7",803,2.359,1.893.900
,,,,Otras Hortalizas,60,60,"5,3",318,3.808,1.210.950
,,,,Pepino,2.654,2.654,"16,0",42.476,2.316,98.378.880
,,,,Sandía,32,32,"28,3",904,3.235,2.924.000
,,,,Sorgo Escobero,143,143,"5,9",844,2.517,2.124.000
,,,,Sorgo Forrajero,508,508,"37,5",19.075,182,3.464.400
,,,,Sorgo Grano,2.173,2.173,"4,7",10.233,2.430,24.866.740
,,,,Tomate de cáscara (Tomatillo),10,10,"6,0",60,4.500,270.000
,,Primavera-Verano,Riego,Arróz,2.052,2.052,"7,7",15.760,3.467,54.637.100
,,,,Calabacita (calabacín),3,3,"9,0",27,3.000,81.000
,,,,Camote,115,115,"20,3",2.338,4.000,9.350.000
,,,,Chile,22,22,"7,3",161,4.461,718.200
,,,,Jitomate (tomate rojo),241,241,"11,6",2.792,4.238,11.832.500
,,,,Maíz grano,1.520,1.520,"4,3",6.538,3.408,22.277.450
,,,,Melón,59,59,"17,8",1.053,3.262,3.434.400
,,,,Okra,36,36,"5,5",198,4.500,891.000
,,,,Otras Hortalizas,57,57,"5,0",285,4.000,1.140.000
,,,,Otros Cultivos,3,0,"0,0",0,0,0
,,,,Pepino,391,391,"16,0",6.251,2.208,13.805.200
,,,,Sandía,22,22,"20,0",440,2.000,880.000
,,,,Sorgo Escobero,20,20,"5,0",100,2.000,200.000
,,,,Sorgo Forrajero,686,686,"34,4",23.566,180,4.249.670
,,,,Sorgo Grano,1.657,1.657,"4,1",6.873,2.510,17.250.480
,,,,Tomate de cáscara (Tomatillo),6,6,"4,5",27,4.000,108.000
,,Perennes,Riego,Agave (Maguey),10,0,"0,0",0,0,0
,,,,Aguacate,9,9,"10,0",90,12.000,1.080.000
,,,,Caña de Azúcar,2.598,2.598,"86,9",225.640,499,112.604.100
,,,,Chicozapote,99,99,"7,5",739,4.104,3.033.000
,,,,Estrella (Zacate),10.000,10.000,"27,1",270.631,168,45.471.440
,,,,Lima,92,92,"7,0",640,1.038,664.000
,,,,Limón,23.928,23.928,"10,7",257.066,2.028,521.435.800
,,,,Mamey,109,109,"5,5",599,4.748,2.843.800
,,,,Mango,11.632,11.632,"8,0",93.309,3.010,280.895.700
,,,,Naranja,111,111,"10,6",1.175,1.460,1.715.500
,,,,Otros Cultivos,73,0,"0,0",0,0,0
,,,,Otros Frutales,94,94,"8,7",820,3.917,3.212.100
,,,,Papayo,1.176,1.176,"32,0",37.618,3.809,143.286.588
,,,,Plátano,1.080,1.080,"23,5",25.429,1.562,39.716.600
,,,,Tamarindo,15,15,"3,9",59,2.610,154.000
,,,,Toronja (pomelo),7.161,7.161,"13,4",95.721,1.511,144.630.500
,,Segundos Cultivos,Riego,Arróz,37,37,"9,0",333,3.300,1.098.900
,,,,Maíz Elotero,11,11,"10,0",110,1.200,132.000
,,,,Sorgo Grano,279,279,"5,0",1.395,3.500,4.882.500
Total 097,,,,,73.282,73.196,"15,9",1.165.878,1.401,1.633.490.898
098,"Jose Maria Morelos, Mich.",Otoño-Invierno,Riego,Maíz grano,75,75,"4,2",315,3.700,1.165.500
,,,,Otras Hortalizas,35,35,"7,3",256,7.100,1.814.050
,,Primavera-Verano,Riego,Maíz grano,60,60,"4,2",252,3.700,932.400
,,,,Otras Hortalizas,20,20,"7,3",146,7.100,1.036.600
,,Perennes,Riego,Cocotero,670,670,"2,0",1.340,4.510,6.043.400
,,,,Cocotero Asociado,475,475,"5,5",2.613,3.900,10.188.750
,,,,Estrella (Zacate),290,290,"40,0",11.600,1.100,12.760.440
,,,,Frutales Asociados,30,30,"10,0",300,1.100,330.000
,,,,Limón,5,5,"11,0",55,2.600,143.000
,,,,Mango,2.485,2.485,"10,0",24.850,2.350,58.397.500
,,,,Mango Asociado,530,530,"12,0",6.360,2.700,17.172.000
,,,,Otros Pastos,180,180,"45,0",8.100,950,7.695.000
,,,,Papayo,40,40,"46,0",1.840,2.900,5.336.000
,,,,Plátano,98,93,"30,0",2.790,1.150,3.208.500
,,,,Plátano Asociado,220,212,"32,0",6.784,1.230,8.344.320
Total 098,,,,,5.213,5.200,"13,0",67.600,1.991,134.567.460
099,"Quit. La Magdalena, Mich.",Perennes,Riego,Caña de Azúcar,436,436,"90,0",39.204,650,25.482.600
Total 099,,,,,436,436,"90,0",39.204,650,25.482.600
100,"Alfajayucan, Hgo.",Otoño-Invierno,Riego,Avena Forrajera,2.558,2.558,"21,7",55.457,433,23.997.750
,,,,Cebada Forrajera,38,38,"16,1",612,406,248.400
,,,,Cilantro,24,24,"0,8",20,11.000,214.500
,,,,Coliflor,177,177,"20,0",3.540,3.000,10.620.000
,,,,Nabo,309,309,"8,8",2.720,1.406,3.823.650
,,,,Trigo Grano,198,198,"4,0",792,3.500,2.772.000
,,Primavera-Verano,Riego,Calabacita (calabacín),1.439,1.439,"12,2",17.522,1.599,28.017.300
,,,,Chile,865,865,"4,0",3.459,13.561,46.905.799
,,,,Coliflor,301,301,"25,0",7.525,2.500,18.812.500
,,,,Frijol (Alubia),234,234,"1,5",357,11.349,4.051.500
,,,,Jitomate (tomate rojo),39,39,"9,7",378,5.417,2.047.500
,,,,Maíz grano,7.280,7.280,"5,6",40.462,4.570,184.917.800
,,,,Nabo,107,107,"13,3",1.418,1.148,1.627.400
,,,,Tomate de cáscara (Tomatillo),542,542,"6,6",3.573,6.563,23.449.000
,,Perennes,Riego,Alfalfa,12.325,12.325,"39,0",481.073,1.299,625.112.325
,,,,Frutales Asociados,217,217,"5,4",1.169,31.109,36.351.000
,,,,Otros Pastos,244,244,"80,5",19.630,407,7.984.000
Total 100,,,,,26.897,26.897,"23,8",639.705,1.596,1.020.952.423
101,"Cuxtepeques, Chis.",Otoño-Invierno,Riego,Arróz,1,1,"4,0",4,3.000,12.000
,,,,Cacahuate,14,14,"2,8",39,7.000,274.400
,,,,Frijol (Alubia),212,212,"2,8",594,14.000,8.310.400
,,,,Maíz grano,885,885,"6,0",5.310,4.000,21.240.000
,,,,Otras Hortalizas,13,13,"31,0",403,3.200,1.289.600
,,,,Sandía,74,74,"26,0",1.924,2.400,4.617.600
,,,,Sorgo Grano,11,11,"4,9",54,2.500,134.750
,,Primavera-Verano,Riego,Cacahuate,2,2,"2,8",6,7.000,39.200
,,,,Frijol (Alubia),62,62,"2,8",174,14.000,2.438.240
,,,,Maíz grano,259,259,"5,8",1.502,4.000,6.008.800
,,,,Otras Hortalizas,11,11,"21,0",231,2.900,669.900
,,,,Sandía,25,25,"26,0",650,2.400,1.560.000
,,,,Sorgo Grano,5,5,"4,9",25,2.500,61.250
,,,Temporal,Maíz grano,1.706,1.706,"5,0",8.530,4.000,34.120.000
,,Perennes,Riego,Estrella (Zacate),3.475,3.475,"18,0",62.541,750,46.905.750
,,,,Otros Frutales,91,91,"21,0",1.917,3.100,5.943.630
,,,,Papayo,120,120,"85,0",10.200,4.000,40.800.000
,,Segundos Cultivos,Riego,Maíz grano,59,59,"5,8",342,4.000,1.368.800
,,,Temporal,Maíz grano,989,989,"5,0",4.945,4.000,19.780.000
Total 101,,,,,8.014,8.014,"12,4",99.391,1.968,195.574.320
102,"Rio Hondo, Q.R.",Perennes,Riego,Caña de Azúcar,4.790,4.790,"100,0",479.000,670,320.930.000
Total 102,,,,,4.790,4.790,"100,0",479.000,670,320.930.000
103,"Rio Florido, Chih.",Otoño-Invierno,Riego,Avena Forrajera,121,121,"6,0",726,1.400,1.016.400
,,,,Cebolla,8,8,"35,0",280,2.500,700.000
,,,,Chile,8,8,"22,0",176,1.800,316.800
,,,,Haba,5,5,"1,8",9,12.000,108.000
,,,,Trigo Grano,303,303,"4,0",1.212,3.790,4.593.480
,,,,Triticale forrajero,45,45,"40,0",1.800,380,684.000
,,Primavera-Verano,Riego,Avena Forrajera,47,47,"6,0",279,1.400,391.020
,,,,Cebolla,41,41,"35,0",1.435,2.500,3.587.510
,,,,Chile,93,93,"22,0",2.036,1.800,3.664.980
,,,,Frijol Asociado,24,24,"1,5",36,15.004,540.150
,,,,Maíz Forrajero,1.594,1.594,"45,0",71.730,520,37.299.600
,,,,Maíz grano,80,80,"6,0",481,3.750,1.803.375
,,,,Sorgo Grano,72,72,"5,0",360,3.200,1.152.000
,,,,Trigo Grano,35,35,"4,0",140,3.790,530.600
,,,,Triticale forrajero,9,9,"40,0",360,380,136.800
,,Perennes,Riego,Alfalfa,2.672,2.672,"16,0",42.755,2.800,119.714.560
,,,,Nogal (Nuez),586,586,"1,5",879,100.001,87.893.000
,,,,Rye Grass (Zacate ballico),21,21,"48,0",1.008,380,383.040
Total 103,,,,,5.763,5.763,"21,8",125.702,2.104,264.515.315
104,"Cuajinicuilapa, Gro.",Otoño-Invierno,Riego,Maíz grano,344,344,"4,0",1.374,4.500,6.183.000
,,,,Sandía,4,4,"22,0",77,1.700,130.900
,,,Temporal,Maíz grano,58,58,"3,0",174,4.500,783.000
,,Primavera-Verano,Riego,Maíz grano,105,105,"3,6",377,4.500,1.696.950
,,Perennes,Riego,Estrella (Zacate),1.317,1.317,"9,5",12.512,1.600,20.018.400
,,,,Papayo,8,8,"48,5",388,2.500,970.000
,,,,Plátano,7,7,"10,2",71,2.500,178.500
,,,Temporal,Cocotero,250,250,"2,0",488,7.000,3.412.500
,,,,Estrella (Zacate),1.633,1.633,"7,9",12.819,1.600,20.510.400
,,,,Mango,15,15,"19,0",285,2.000,570.000
,,,,Plátano,5,5,"9,0",45,2.200,99.000
,,,,Tamarindo,5,5,"1,9",10,2.000,19.200
Total 104,,,,,3.750,3.750,"7,6",28.619,1.907,54.571.850
105,"Nexpa, Gro.",Otoño-Invierno,Riego,Frijol (Alubia),11,11,"1,0",11,9.500,99.750
,,,,Maíz grano,499,499,"5,0",2.496,5.000,12.480.000
,,,,Melón,32,32,"15,0",480,1.800,864.000
,,,,Sandía,34,34,"15,0",510,2.000,1.020.000
,,Primavera-Verano,Riego,Frijol (Alubia),6,6,"0,8",4,8.500,37.400
,,,,Maíz grano,407,407,"5,0",2.035,5.000,10.172.500
,,,,Melón,12,12,"15,0",173,1.797,310.000
,,,,Sandía,13,13,"15,0",195,2.000,390.000
,,Perennes,Riego,Cocotero,121,121,"2,0",242,5.500,1.328.800
,,,,Estrella (Zacate),795,795,"20,0",15.900,600,9.540.000
,,,,Limón,88,88,"9,5",837,1.300,1.088.035
,,,,Otros Frutales,33,33,"20,0",660,3.000,1.980.000
,,,,Papayo,47,47,"30,0",1.398,2.500,3.495.000
,,,,Plátano,28,28,"18,0",509,1.300,662.220
Total 105,,,,,2.124,2.124,"12,0",25.449,1.708,43.467.705
107,"San Gregorio, Chis.",Otoño-Invierno,Riego,Maíz grano,2.660,2.660,"6,5",17.157,4.000,68.628.000
,,,,Melón,10,10,"30,0",300,3.200,960.000
,,,,Otras Hortalizas,95,95,"32,0",3.040,3.150,9.576.000
,,Primavera-Verano,Riego,Maíz grano,1.950,1.950,"6,2",12.010,4.000,48.038.400
,,,Temporal,Maíz grano,2.670,2.670,"5,2",13.884,3.200,44.428.800
,,Perennes,Riego,Estrella (Zacate),1.100,1.100,"20,1",22.100,534,11.800.000
,,,,Limón,170,170,"18,0",3.060,2.800,8.568.000
,,,,Papayo,60,60,"60,0",3.600,3.800,13.680.000
,,Segundos Cultivos,Riego,Maíz grano,900,900,"5,8",5.262,4.000,21.048.000
,,,Temporal,Maíz grano,2.700,2.700,"5,2",14.032,3.158,44.318.999
Total 107,,,,,12.315,12.315,"7,7",94.445,2.870,271.046.199
108,"Elota-Piaxtla, Sin.",Otoño-Invierno,Riego,Calabaza,28,26,"15,0",390,1.500,585.000
,,,,Chile,865,805,"50,0",40.225,3.500,140.787.500
,,,,Frijol (Alubia),95,48,"1,5",71,8.000,570.000
,,,,Garbanzo,75,75,"1,5",113,5.000,562.500
,,,,Jitomate (tomate rojo),1.217,975,"50,0",48.750,4.000,195.000.000
,,,,Maíz grano,18.221,12.292,"7,0",86.044,4.200,361.384.800
,,,,Otras Hortalizas,21,9,"40,0",360,2.000,720.000
,,,,Pepino,812,660,"50,0",33.000,2.000,66.000.000
,,,,Sandía,2,2,"50,0",100,2.000,200.000
,,,,Sorgo Forrajero,172,172,"16,0",2.752,600,1.651.200
,,,,Sorgo Grano,36,36,"4,5",162,3.000,486.000
,,Primavera-Verano,Riego,Maíz grano,3.083,3.083,"7,0",21.581,4.200,90.640.200
,,,,Otras Hortalizas,23,23,"40,0",900,1.500,1.350.000
,,,,Pepino,113,113,"50,0",5.650,2.000,11.300.000
,,,,Sorgo Forrajero,108,108,"16,0",1.728,600,1.036.800
,,,,Sorgo Grano,1.055,1.055,"5,0",5.273,3.000,15.817.500
,,Perennes,Riego,Alfalfa,23,23,"14,0",322,600,193.200
,,,,Forrajes Asociados,320,320,"16,0",5.112,600,3.067.200
,,,,Frutales Asociados,59,59,"25,0",1.475,2.500,3.687.500
Total 108,,,,,26.325,19.882,"12,8",254.007,3.524,895.039.400
109,"Río San Lorenzo, Sin.",Otoño-Invierno,Riego,Arróz,40,40,"9,1",364,4.200,1.528.800
,,,,Ejote,150,150,"14,1",2.115,6.300,13.324.500
,,,,Frijol (Alubia),2.751,2.574,"1,7",4.388,10.500,46.078.613
,,,,Garbanzo,272,0,"0,0",0,0,0
,,,,Jitomate (tomate rojo),120,66,"78,0",5.156,3.100,15.982.980
,,,,Maíz Asociado,1.883,639,"11,5",7.353,4.200,30.883.020
,,,,Maíz grano,46.751,26.845,"11,5",308.718,4.200,1.296.613.500
,,,,Otras Hortalizas,221,154,"10,0",1.540,6.100,9.394.000
,,,,Sandía,80,80,"20,2",1.616,2.800,4.524.800
,,,,Sorgo Grano,60,50,"7,3",365,2.500,912.500
,,Perennes,Riego,Alfalfa,40,40,"16,1",644,4.200,2.704.800
,,,,Caña de Azúcar,9.563,9.563,"92,0",879.814,311,273.321.597
,,,,Otros Forrajes,214,142,"8,5",1.207,2.200,2.655.400
,,,,Otros Frutales,333,185,"13,9",2.569,1.800,4.623.696
,,Segundos Cultivos,Riego,Calabaza,7,1,"9,5",5,5.500,26.125
,,,,Maíz Asociado,604,604,"11,5",6.946,4.200,29.173.200
,,,,Maíz grano,17.729,17.706,"11,5",203.621,4.200,855.209.460
,,,,Sandía,10,1,"20,2",14,2.800,39.592
,,,,Sorgo Grano,3.756,3.749,"7,3",27.368,2.500,68.419.250
Total 109,,,,,84.584,62.589,"23,2",1.453.803,1.827,2.655.415.833
110,"Rio Verde-Progreso, Oax.",Otoño-Invierno,Riego,Maíz Asociado,5,5,"3,0",15,4.000,60.000
,,,,Maíz grano,29,29,"4,0",114,4.000,456.000
,,,,Sorgo Forrajero,29,29,"30,0",870,300,261.000
,,Primavera-Verano,Riego,Maíz grano,41,41,"4,0",164,4.000,656.000
,,,,Sorgo Forrajero,3,3,"30,0",90,3.000,270.000
,,Perennes,Riego,Cocotero Asociado,40,40,"4,0",158,8.500,1.343.000
,,,,Estrella (Zacate),295,295,"35,0",10.308,300,3.092.250
,,,,Limón,563,563,"20,4",11.472,1.900,21.796.420
,,,,Limón Asociado,117,107,"14,0",1.498,1.900,2.846.200
,,,,Mango,69,69,"21,7",1.500,2.650,3.975.000
,,,,Papayo,104,101,"79,9",8.065,4.100,33.066.500
,,,,Plátano,151,151,"35,0",5.268,4.000,21.070.000
Total 110,,,,,1.444,1.431,"27,6",39.521,2.249,88.892.370
111,"Baluarte-Presidio, Sin.",Otoño-Invierno,Riego,Calabaza,15,15,"14,0",210,4.580,961.800
,,,,Chile,279,229,"35,0",8.015,4.430,35.506.450
,,,,Frijol Asociado,294,194,"1,5",290,12.790,3.712.298
,,,,Jitomate (tomate rojo),41,30,"40,0",1.200,5.180,6.216.000
,,,,Maíz Elotero,1.194,944,"15,0",14.160,3.500,49.560.000
,,,,Otras Hortalizas,32,32,"50,0",1.575,3.950,6.221.250
,,,,Sorgo Forrajero,75,25,"6,0",150,2.400,360.000
,,Perennes,Riego,Frutales Asociados,182,182,"12,0",2.184,1.650,3.603.600
,,Segundos Cultivos,Riego,Maíz Elotero,344,344,"15,0",5.153,3.320,17.106.300
,,,,Otras Hortalizas,42,42,"50,0",2.075,3.950,8.196.250
,,,,Sorgo Grano,674,674,"6,0",4.044,2.400,9.705.600
Total 111,,,,,3.170,2.709,"14,4",39.056,3.614,141.149.548
112,"Ajacuba, Hgo.",Otoño-Invierno,Riego,Avena Forrajera,520,520,"25,0",13.000,250,3.250.000
